ID,createdAt,createdBy,modifiedAt,modifiedBy,purchaseOrderNumber,supplier_ID,plant_ID,buyer_ID,orderDate,deliveryDate,status,currency_code,netAmount,taxAmount,totalAmount,paymentTerms,incoterm,approvedBy_ID,approvedAt,notes
f737a758-3d76-51cd-9911-1c4f0e6cc6f4,2025-10-13T08:00:00Z,system,2025-10-13T08:00:00Z,system,4500000377,cfe20baa-62bb-5713-863b-db3fe7da6a3d,3e8df789-1fad-5f45-9e4e-ae08a2240191,b519a3ff-3161-5685-8e6b-9063483eb30b,2025-10-13,2025-11-30,COMPLETED,GBP,256689.60,59038.61,315728.21,0002,DDP,0737d81c-800f-585f-8a81-5742f5aa93a6,2025-10-16T08:00:00Z,Priority supplier order
69074515-903d-542e-96e4-5397dd1db8f8,2026-04-03T08:00:00Z,system,2026-04-03T08:00:00Z,system,4500000378,4905c412-da5c-5c34-bb71-a406f34a50f9,e6d386f5-8b03-578e-aca0-68c8e68a10d1,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-04-03,2026-05-29,COMPLETED,PLN,756308.56,143698.63,900007.19,Z060,DDP,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-04-04T08:00:00Z,Priority supplier order
9bd98c06-0cf2-5de1-85b7-24177207503e,2025-12-23T08:00:00Z,system,2025-12-23T08:00:00Z,system,4500000379,bad1bbc1-a377-5cf7-9f39-169939fb97d7,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,f4bfe1cc-a9ff-5838-84b3-8d0b8a482a8d,2025-12-23,2025-12-31,APPROVED,EUR,95389.75,20031.85,115421.60,0001,DDP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-12-24T08:00:00Z,Priority supplier order
7fc8cac2-4004-52b6-aa34-bb02e71bb509,2026-05-02T08:00:00Z,system,2026-05-02T08:00:00Z,system,4500000380,d5f4a9fb-8418-5f72-bb85-8b4e25a61de3,e294ac9d-bd77-5078-ba31-f74bebb60488,78f316cf-bc76-5bab-9068-b36833d8b019,2026-05-02,2026-05-24,ORDERED,EUR,135162.21,31087.31,166249.52,Z030,CPT,d925509d-9c4c-55ac-990d-b19752aa437c,2026-05-04T08:00:00Z,Priority supplier order
ad25fab7-275a-59b2-b9e6-5977c9fb5767,2026-06-06T08:00:00Z,system,2026-06-06T08:00:00Z,system,4500000381,2ced5b4f-e17d-5790-af58-523f7f527540,5528724a-ec45-5c0d-ac18-8666390c638c,78f316cf-bc76-5bab-9068-b36833d8b019,2026-06-06,2026-07-06,ORDERED,GBP,233353.02,49004.13,282357.15,0001,DDP,78f316cf-bc76-5bab-9068-b36833d8b019,2026-06-09T08:00:00Z,Project-specific procurement
00dad0f5-b30b-5124-b97c-95e4cb0045ea,2026-06-30T08:00:00Z,system,2026-06-30T08:00:00Z,system,4500000382,1687ebd0-4f66-5790-9b72-e3238b0ae7f7,03aef187-5272-56c7-bfc4-cf8b61ecf06b,d778b989-a675-5d3f-8009-55dfeceec6f9,2026-06-30,2026-07-19,ORDERED,EUR,248375.18,44707.53,293082.71,0003,CIP,d925509d-9c4c-55ac-990d-b19752aa437c,2026-07-02T08:00:00Z,
d41ab78f-35b4-5e9c-8e90-f31e5083f335,2026-04-28T08:00:00Z,system,2026-04-28T08:00:00Z,system,4500000383,1e6af728-f1a9-58e4-83dd-e019059d95b9,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,24356e6d-8de5-5316-88e3-702cdfd23228,2026-04-28,2026-06-07,APPROVED,PLN,639343.50,121475.26,760818.76,Z030,FCA,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-05-01T08:00:00Z,Standard procurement order
10b63136-5877-5ce4-b2c0-8d4fb5125892,2026-06-07T08:00:00Z,system,2026-06-07T08:00:00Z,system,4500000384,d81fc662-e016-5120-8688-1d27c779f450,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,4e5e44a7-230a-5238-af8a-6363cf5be42b,2026-06-07,2026-07-09,COMPLETED,EUR,203128.70,46719.60,249848.30,0003,CIP,d925509d-9c4c-55ac-990d-b19752aa437c,2026-06-09T08:00:00Z,Priority supplier order
02edbed7-5dcc-5d02-a10f-4a6575b5112a,2026-02-21T08:00:00Z,system,2026-02-21T08:00:00Z,system,4500000385,acfa3bba-ae74-54ea-9cb2-c7ece995c839,521489a3-799d-50a5-9448-eeaa409714d1,b0637871-bb7d-59e4-8037-d5e1bbe0560a,2026-02-21,2026-03-21,ORDERED,EUR,79616.47,16719.46,96335.93,Z045,DDP,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-02-21T08:00:00Z,Project-specific procurement
d3ac5c39-926c-5c3f-9e97-b88ef7a09362,2026-07-23T08:00:00Z,system,2026-07-23T08:00:00Z,system,4500000386,90e10c7e-6736-59c8-948e-d8729b244cbb,d425a94e-8ac6-50ba-81e4-27a328a21379,f4bfe1cc-a9ff-5838-84b3-8d0b8a482a8d,2026-07-23,2026-09-05,APPROVED,EUR,607481.05,109346.59,716827.64,Z060,CIP,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-07-24T08:00:00Z,
b9e3228e-d3ce-508a-ac34-adab74950cc1,2025-11-30T08:00:00Z,system,2025-11-30T08:00:00Z,system,4500000387,6baf0642-83c4-5c75-8d5e-2d181e2adb72,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,78f316cf-bc76-5bab-9068-b36833d8b019,2025-11-30,2026-01-29,ORDERED,GBP,151865.27,27335.75,179201.02,Z030,CPT,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2025-12-01T08:00:00Z,
7195a446-a77f-501a-8d64-015125668695,2026-01-14T08:00:00Z,system,2026-01-14T08:00:00Z,system,4500000388,075638c7-6598-507a-a950-ecbee7bdc084,329ee744-d62e-5fc4-a06d-cd6019444aa8,bf01dabf-7f6b-5183-895b-36a5584e7d8d,2026-01-14,2026-01-31,COMPLETED,CAD,466910.58,88713.01,555623.59,0002,DDP,d925509d-9c4c-55ac-990d-b19752aa437c,2026-01-17T08:00:00Z,Quarterly replenishment
92138732-6cb1-539a-ad57-520f3254ba61,2026-03-04T08:00:00Z,system,2026-03-04T08:00:00Z,system,4500000389,1527dfb5-6e67-5f8d-99ca-ca0aacc8a652,521489a3-799d-50a5-9448-eeaa409714d1,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2026-03-04,2026-05-08,ORDERED,CAD,53975.80,12414.43,66390.23,Z030,FCA,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-03-05T08:00:00Z,Quarterly replenishment
0f4607dc-9ac7-59a7-b0d7-69c63b95d8a0,2025-12-07T08:00:00Z,system,2025-12-07T08:00:00Z,system,4500000390,bcb31d65-a401-530a-ad05-b5d8799c8a39,cb89079f-b137-594d-b7f6-f3803900b013,4e216c0a-c972-5f8b-9c46-6350e9b7fcd3,2025-12-07,2026-02-08,APPROVED,SEK,3220606.75,611915.28,3832522.03,Z030,DDP,78f316cf-bc76-5bab-9068-b36833d8b019,2025-12-08T08:00:00Z,Standard procurement order
7a8b79c7-7a69-5403-a0f1-0cb8b63ad28d,2025-11-14T08:00:00Z,system,2025-11-14T08:00:00Z,system,4500000391,59b08f46-6268-5135-959b-28e10d381b78,03aef187-5272-56c7-bfc4-cf8b61ecf06b,ef2ba588-e5f9-591f-9a01-16a28aec4a68,2025-11-14,2025-12-02,ORDERED,EUR,527078.66,94874.16,621952.82,Z045,CPT,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-11-17T08:00:00Z,Priority supplier order
6a37afb8-3efc-5537-9cde-65ad9cbc6e2a,2026-02-12T08:00:00Z,system,2026-02-12T08:00:00Z,system,4500000392,e562fce3-1dda-5959-b99a-ae629b2730a8,efd8a8e4-0bb8-5f9e-be95-16451417acb0,b0f0219c-497a-5b5a-8247-64bb9744b592,2026-02-12,2026-03-02,ORDERED,PLN,6902.79,1242.50,8145.29,0001,EXW,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-02-12T08:00:00Z,Project-specific procurement
c987aef2-3dcb-5bea-940d-ba3daae90044,2026-05-09T08:00:00Z,system,2026-05-09T08:00:00Z,system,4500000393,fa9a8815-098a-5e45-bc94-5794fa09989e,26221d5e-2e66-5ea9-8c4d-30720ed59583,82118fb0-4b2c-5ab5-b817-ec77a960c692,2026-05-09,2026-07-06,COMPLETED,GBP,67560.48,12160.89,79721.37,Z060,DDP,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-05-12T08:00:00Z,Priority supplier order
5f1833c9-af8d-5f70-be49-b60580b621c5,2026-01-11T08:00:00Z,system,2026-01-11T08:00:00Z,system,4500000394,6d870c43-5af0-59e6-bc85-7a87ffd192e7,87cb6569-bd40-5e24-8586-da21fbea3a81,5f639525-25c5-54fa-aa87-ccfe5b39776a,2026-01-11,2026-02-17,COMPLETED,EUR,34952.18,6640.91,41593.09,0003,DAP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-01-14T08:00:00Z,Quarterly replenishment
78e7b26d-4693-53bb-b42c-63a970fa842d,2026-05-07T08:00:00Z,system,2026-05-07T08:00:00Z,system,4500000395,fa9a8815-098a-5e45-bc94-5794fa09989e,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,78f316cf-bc76-5bab-9068-b36833d8b019,2026-05-07,2026-05-12,COMPLETED,GBP,200559.38,38106.28,238665.66,Z060,DDP,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-05-07T08:00:00Z,Standard procurement order
cebcfda3-d203-5082-9c6b-096874e4ff37,2026-01-31T08:00:00Z,system,2026-01-31T08:00:00Z,system,4500000396,5b42c318-c469-5623-986f-f2ca4ccce5f5,cb89079f-b137-594d-b7f6-f3803900b013,deb3fb29-3383-5c3d-9343-4b0681551f8f,2026-01-31,2026-03-18,CANCELLED,SEK,3784649.23,719083.35,4503732.58,Z030,CIP,,,Quarterly replenishment
333123ae-fba8-5e53-921c-bd2649172a85,2025-11-17T08:00:00Z,system,2025-11-17T08:00:00Z,system,4500000397,4905c412-da5c-5c34-bb71-a406f34a50f9,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,d778b989-a675-5d3f-8009-55dfeceec6f9,2025-11-17,2025-12-30,ORDERED,PLN,2769183.08,526144.79,3295327.87,Z060,DDP,d925509d-9c4c-55ac-990d-b19752aa437c,2025-11-19T08:00:00Z,Quarterly replenishment
0c72800c-46cb-5139-bf04-2db3be4cd24c,2025-10-23T08:00:00Z,system,2025-10-23T08:00:00Z,system,4500000398,d5f4a9fb-8418-5f72-bb85-8b4e25a61de3,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,b519a3ff-3161-5685-8e6b-9063483eb30b,2025-10-23,2025-12-13,COMPLETED,EUR,213387.95,49079.23,262467.18,Z030,CPT,d925509d-9c4c-55ac-990d-b19752aa437c,2025-10-23T08:00:00Z,Standard procurement order
cc9da912-e8e6-5d81-84b3-579889c1b63b,2026-07-20T08:00:00Z,system,2026-07-20T08:00:00Z,system,4500000399,3b018b68-0323-520e-b88f-fd6f1a05e7b9,113d871c-fdd0-59b0-922b-71a1f17a7a5b,762dab21-f406-51e5-938f-353039145619,2026-07-20,2026-08-03,COMPLETED,CZK,2674450.50,508145.60,3182596.10,Z060,FCA,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-07-23T08:00:00Z,Priority supplier order
a222d5b9-ff60-567b-ba50-b178eceaac2d,2026-06-11T08:00:00Z,system,2026-06-11T08:00:00Z,system,4500000400,69346548-c6be-516e-a50c-3db3ca154679,3cab26fd-f62f-5970-ad42-c321a067cf36,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-06-11,2026-07-31,APPROVED,EUR,129245.32,27141.52,156386.84,0002,EXW,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-06-12T08:00:00Z,Project-specific procurement
7c3c2c46-cdee-5852-8978-4ebfeff63427,2026-05-04T08:00:00Z,system,2026-05-04T08:00:00Z,system,4500000401,59b08f46-6268-5135-959b-28e10d381b78,e294ac9d-bd77-5078-ba31-f74bebb60488,4cc33be3-e381-5651-8754-1dfb4784e453,2026-05-04,2026-07-13,COMPLETED,EUR,335933.24,70545.98,406479.22,Z045,CPT,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-05-07T08:00:00Z,Project-specific procurement
91598c57-5349-5d56-9fbc-b851945c75eb,2025-10-22T08:00:00Z,system,2025-10-22T08:00:00Z,system,4500000402,69346548-c6be-516e-a50c-3db3ca154679,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2025-10-22,2025-12-01,ORDERED,EUR,307456.29,61491.26,368947.55,0002,EXW,d925509d-9c4c-55ac-990d-b19752aa437c,2025-10-23T08:00:00Z,Priority supplier order
bd45a6d9-c8af-503f-8c98-8b1afc25dcfe,2026-05-08T08:00:00Z,system,2026-05-08T08:00:00Z,system,4500000403,a23e4a94-04fb-533d-8c0b-943c85425ed6,5528724a-ec45-5c0d-ac18-8666390c638c,4e5e44a7-230a-5238-af8a-6363cf5be42b,2026-05-08,2026-07-10,ORDERED,EUR,204503.35,47035.77,251539.12,0002,CPT,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-05-09T08:00:00Z,Standard procurement order
5f08fea1-ed8d-59f0-86ef-2f0bb6d50fae,2026-07-07T08:00:00Z,system,2026-07-07T08:00:00Z,system,4500000404,1e6af728-f1a9-58e4-83dd-e019059d95b9,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,a8900ba9-a076-5a48-8859-1f3fc1e76071,2026-07-07,2026-07-28,CANCELLED,PLN,857148.89,162858.29,1020007.18,Z030,FCA,,,Priority supplier order
90e5e40e-9957-54c7-813e-3a7b0cdf23a2,2026-06-16T08:00:00Z,system,2026-06-16T08:00:00Z,system,4500000405,e5752291-9c1a-556d-ab73-e21f0d3f37eb,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,7c801ba4-5463-5410-bdfc-fb9770b2a7c7,2026-06-16,2026-07-12,ORDERED,CZK,7026069.25,1264692.46,8290761.71,Z060,DDP,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-06-16T08:00:00Z,Standard procurement order
14bb82b6-f2e0-51f4-bc6e-749c00a97120,2025-12-29T08:00:00Z,system,2025-12-29T08:00:00Z,system,4500000406,d0364d31-f3bf-5613-a4d3-90809d201d9f,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,e1c1d5bd-6452-5e7c-9911-1b5d499df0eb,2025-12-29,2026-03-05,ORDERED,GBP,22384.81,4253.11,26637.92,0002,CIP,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-12-31T08:00:00Z,Standard procurement order
613f9fe7-597e-5ab1-9bae-6b39b2633ad2,2025-11-09T08:00:00Z,system,2025-11-09T08:00:00Z,system,4500000407,61c6b671-bb49-54e7-b5ac-ac9fed5590a0,d425a94e-8ac6-50ba-81e4-27a328a21379,4e5e44a7-230a-5238-af8a-6363cf5be42b,2025-11-09,2025-12-15,APPROVED,CHF,193607.93,40657.67,234265.60,0003,EXW,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-11-10T08:00:00Z,
35c1683e-3f69-5bb3-9cde-bde8590cd92d,2026-02-28T08:00:00Z,system,2026-02-28T08:00:00Z,system,4500000408,e562fce3-1dda-5959-b99a-ae629b2730a8,26221d5e-2e66-5ea9-8c4d-30720ed59583,762dab21-f406-51e5-938f-353039145619,2026-02-28,2026-04-24,COMPLETED,PLN,1384451.23,318423.78,1702875.01,0001,EXW,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-03-01T08:00:00Z,Priority supplier order
05f0b92b-71ad-5637-9ed6-adadd1eded38,2025-10-03T08:00:00Z,system,2025-10-03T08:00:00Z,system,4500000409,5cfd420c-6305-56f0-b599-3c1c4c1b5282,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2025-10-03,2025-10-15,COMPLETED,PLN,582265.16,104807.73,687072.89,Z030,CIP,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2025-10-03T08:00:00Z,Quarterly replenishment
c4b1ce48-b9d7-5c4d-a862-0d8e4e7530ab,2026-04-13T08:00:00Z,system,2026-04-13T08:00:00Z,system,4500000410,96a68ba6-f5c3-582f-b5dd-32442951c1e2,12473360-94f1-5fba-a391-36ce9d7f31be,5f639525-25c5-54fa-aa87-ccfe5b39776a,2026-04-13,2026-06-21,ORDERED,GBP,6768.26,1556.70,8324.96,Z030,FCA,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-04-14T08:00:00Z,
309ff4b2-87d4-5eac-a71d-d19e915db7b6,2025-12-25T08:00:00Z,system,2025-12-25T08:00:00Z,system,4500000411,0d733f4f-1d7c-53af-9046-17a207953571,3cab26fd-f62f-5970-ad42-c321a067cf36,78f316cf-bc76-5bab-9068-b36833d8b019,2025-12-25,2026-02-17,COMPLETED,EUR,84662.12,16932.42,101594.54,0002,CPT,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2025-12-26T08:00:00Z,Quarterly replenishment
c4ed7cca-2f1f-501a-ae7c-c1047e3821bd,2026-07-22T08:00:00Z,system,2026-07-22T08:00:00Z,system,4500000412,d2bf3709-0518-53ca-af9e-9b58adb6c37d,03aef187-5272-56c7-bfc4-cf8b61ecf06b,b0f0219c-497a-5b5a-8247-64bb9744b592,2026-07-22,2026-07-30,COMPLETED,EUR,331921.92,76342.04,408263.96,0003,CPT,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-07-24T08:00:00Z,Priority supplier order
a9430523-a50c-5b6b-b92e-ed503355a1ce,2026-02-02T08:00:00Z,system,2026-02-02T08:00:00Z,system,4500000413,c07ad934-fcd4-5fc7-88c1-f5605545a9c9,329ee744-d62e-5fc4-a06d-cd6019444aa8,344e75d1-f4ee-5da0-b8c0-d2949c9f7794,2026-02-02,2026-02-19,APPROVED,SEK,2684097.20,509978.47,3194075.67,0001,CPT,d925509d-9c4c-55ac-990d-b19752aa437c,2026-02-04T08:00:00Z,Standard procurement order
d0e7f3f9-4b96-576b-9718-2beab13358ec,2026-05-14T08:00:00Z,system,2026-05-14T08:00:00Z,system,4500000414,61c6b671-bb49-54e7-b5ac-ac9fed5590a0,51ca2c43-9865-5eed-88e1-7efd0be651e9,4cc33be3-e381-5651-8754-1dfb4784e453,2026-05-14,2026-06-09,ORDERED,CHF,253678.01,58345.94,312023.95,0003,EXW,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-05-17T08:00:00Z,Project-specific procurement
39cd72cb-0ebe-5f06-81e8-c8dcc72528cd,2025-11-15T08:00:00Z,system,2025-11-15T08:00:00Z,system,4500000415,6baf0642-83c4-5c75-8d5e-2d181e2adb72,3cab26fd-f62f-5970-ad42-c321a067cf36,4e216c0a-c972-5f8b-9c46-6350e9b7fcd3,2025-11-15,2026-01-21,COMPLETED,GBP,524088.50,94335.93,618424.43,Z030,CPT,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2025-11-17T08:00:00Z,Quarterly replenishment
106c6085-2d61-5bec-a403-25664e9bc2d7,2026-01-04T08:00:00Z,system,2026-01-04T08:00:00Z,system,4500000416,146ea71e-a89e-577d-9441-646e3fc87b78,261d0783-3954-5ee6-baf2-f9e37bbb725b,4e216c0a-c972-5f8b-9c46-6350e9b7fcd3,2026-01-04,2026-02-19,APPROVED,CZK,16267149.12,3741444.30,20008593.42,Z045,CPT,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-01-06T08:00:00Z,Quarterly replenishment
96ef5758-034f-59dd-8458-c36c741cef44,2026-01-04T08:00:00Z,system,2026-01-04T08:00:00Z,system,4500000417,b15dfe01-245c-5c44-b8e3-e4299119c304,e6d386f5-8b03-578e-aca0-68c8e68a10d1,aa73552f-c4e3-50c0-ab42-ae08fe8628fc,2026-01-04,2026-02-04,COMPLETED,EUR,10564.80,2007.31,12572.11,Z030,EXW,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-01-05T08:00:00Z,Quarterly replenishment
86ddc3d8-04eb-598d-8fcf-4c78d4d1a5f5,2026-03-20T08:00:00Z,system,2026-03-20T08:00:00Z,system,4500000418,d0364d31-f3bf-5613-a4d3-90809d201d9f,d425a94e-8ac6-50ba-81e4-27a328a21379,a8900ba9-a076-5a48-8859-1f3fc1e76071,2026-03-20,2026-03-30,COMPLETED,GBP,560689.28,112137.86,672827.14,0002,CIP,d925509d-9c4c-55ac-990d-b19752aa437c,2026-03-23T08:00:00Z,Quarterly replenishment
80630ee6-5543-5a4b-b3ba-e2a5c1c2a9f1,2025-11-09T08:00:00Z,system,2025-11-09T08:00:00Z,system,4500000419,d5190e66-10ca-55f8-b38f-5aed2dbdd6c5,03aef187-5272-56c7-bfc4-cf8b61ecf06b,bfc09207-4542-5693-a52b-974f1bcfaf39,2025-11-09,2025-12-26,ORDERED,EUR,247449.63,51964.42,299414.05,0002,EXW,78f316cf-bc76-5bab-9068-b36833d8b019,2025-11-09T08:00:00Z,Priority supplier order
3c3a3814-87af-5274-995b-e560366b215e,2025-11-02T08:00:00Z,system,2025-11-02T08:00:00Z,system,4500000420,69346548-c6be-516e-a50c-3db3ca154679,12473360-94f1-5fba-a391-36ce9d7f31be,9e1c4686-2f34-5912-ad37-81df9a7a3278,2025-11-02,2026-01-01,COMPLETED,EUR,53262.93,12250.47,65513.40,0002,EXW,0737d81c-800f-585f-8a81-5742f5aa93a6,2025-11-05T08:00:00Z,Quarterly replenishment
2c2d2c70-6b74-5d71-9cf0-0f4b8f9af7d9,2025-11-05T08:00:00Z,system,2025-11-05T08:00:00Z,system,4500000421,6f8c90f6-de0f-580e-9bb0-f06f5b0ced4d,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,362bb051-fb3b-5a89-9979-8640133ad18b,2025-11-05,2025-11-15,ORDERED,EUR,170249.16,34049.83,204298.99,Z060,CPT,78f316cf-bc76-5bab-9068-b36833d8b019,2025-11-06T08:00:00Z,Priority supplier order
1b0a9454-94ae-52b7-a9a4-e7574983b092,2026-02-09T08:00:00Z,system,2026-02-09T08:00:00Z,system,4500000422,075638c7-6598-507a-a950-ecbee7bdc084,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,8e723945-6a6c-5803-a42e-c1347adfc586,2026-02-09,2026-02-18,SUBMITTED,CAD,429443.65,90183.17,519626.82,0002,DDP,,,Quarterly replenishment
feaba09b-52e8-59a0-adb8-3d71ccac249a,2026-07-09T08:00:00Z,system,2026-07-09T08:00:00Z,system,4500000423,5cfb11e6-d6ba-5513-9120-094477e81c75,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,ef2ba588-e5f9-591f-9a01-16a28aec4a68,2026-07-09,2026-09-14,COMPLETED,EUR,158434.75,30102.60,188537.35,0003,CPT,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-07-11T08:00:00Z,Project-specific procurement
5f01a46c-3be4-532b-8f99-f21df3fe3e90,2025-11-01T08:00:00Z,system,2025-11-01T08:00:00Z,system,4500000424,90e10c7e-6736-59c8-948e-d8729b244cbb,e6d386f5-8b03-578e-aca0-68c8e68a10d1,b519a3ff-3161-5685-8e6b-9063483eb30b,2025-11-01,2025-12-26,ORDERED,EUR,106888.20,20308.76,127196.96,Z060,CIP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-11-04T08:00:00Z,Project-specific procurement
fb0c6fd1-56ac-5eaa-8095-b703b120a532,2026-07-05T08:00:00Z,system,2026-07-05T08:00:00Z,system,4500000425,b62723e4-85b4-54e6-952d-4d88f5adae98,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,cbe963d2-a4e6-5ec1-a15f-948ff5630895,2026-07-05,2026-07-31,COMPLETED,CHF,88744.20,16861.40,105605.60,Z045,DAP,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-07-07T08:00:00Z,Quarterly replenishment
22b20e31-e046-5425-b649-c6af1ef675a3,2025-12-13T08:00:00Z,system,2025-12-13T08:00:00Z,system,4500000426,c16f8764-9fa7-5704-95f3-5067c3d777a5,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,bf01dabf-7f6b-5183-895b-36a5584e7d8d,2025-12-13,2026-01-08,COMPLETED,EUR,304567.45,54822.14,359389.59,0003,DAP,d925509d-9c4c-55ac-990d-b19752aa437c,2025-12-15T08:00:00Z,Project-specific procurement
7e360b58-498a-5525-a760-8205df8c7608,2026-03-23T08:00:00Z,system,2026-03-23T08:00:00Z,system,4500000427,b2062365-15e8-5d1c-ae5c-a2c4459e969a,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,344e75d1-f4ee-5da0-b8c0-d2949c9f7794,2026-03-23,2026-05-05,ORDERED,CAD,442434.70,84062.59,526497.29,0003,EXW,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-03-26T08:00:00Z,Priority supplier order
1ecebc3c-d05e-579b-b17e-c26ac3065da8,2025-10-22T08:00:00Z,system,2025-10-22T08:00:00Z,system,4500000428,93067b6e-59b9-55e4-837d-0482b5bedd04,87cb6569-bd40-5e24-8586-da21fbea3a81,e1c1d5bd-6452-5e7c-9911-1b5d499df0eb,2025-10-22,2025-11-27,DRAFT,EUR,170063.70,32312.10,202375.80,Z030,DDP,,,Priority supplier order
71cfc88c-e2f2-509b-8bc0-8c5e4e3b1079,2025-10-05T08:00:00Z,system,2025-10-05T08:00:00Z,system,4500000429,c07ad934-fcd4-5fc7-88c1-f5605545a9c9,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,8e723945-6a6c-5803-a42e-c1347adfc586,2025-10-05,2025-10-31,COMPLETED,SEK,2157668.09,409956.94,2567625.03,0001,CPT,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-10-07T08:00:00Z,Project-specific procurement
2e16d83a-962a-5d1d-a03e-a5259b8d4c83,2026-03-29T08:00:00Z,system,2026-03-29T08:00:00Z,system,4500000430,e7bda0f4-a61e-57e6-9d47-1167f61db12a,51ca2c43-9865-5eed-88e1-7efd0be651e9,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-03-29,2026-04-06,APPROVED,CAD,173395.97,36413.15,209809.12,Z060,EXW,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-03-29T08:00:00Z,Quarterly replenishment
8df1158a-97c6-5028-aacd-9d91809a7058,2025-10-15T08:00:00Z,system,2025-10-15T08:00:00Z,system,4500000431,f7190352-c6c4-5faf-95cf-5bd66bc37b3c,d425a94e-8ac6-50ba-81e4-27a328a21379,bf01dabf-7f6b-5183-895b-36a5584e7d8d,2025-10-15,2025-12-06,ORDERED,CAD,442560.75,92937.76,535498.51,0003,EXW,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2025-10-17T08:00:00Z,Quarterly replenishment
70f1b63e-b951-51b3-acad-86f56535e241,2025-10-19T08:00:00Z,system,2025-10-19T08:00:00Z,system,4500000432,d793f1b1-63cb-5e54-90fc-fbfc7ddf9248,cb89079f-b137-594d-b7f6-f3803900b013,9e1c4686-2f34-5912-ad37-81df9a7a3278,2025-10-19,2025-11-06,ORDERED,EUR,127654.45,24254.35,151908.80,Z045,DAP,d925509d-9c4c-55ac-990d-b19752aa437c,2025-10-19T08:00:00Z,Standard procurement order
4a2fa126-21a8-55b6-b5f6-ec3e848ace22,2025-12-05T08:00:00Z,system,2025-12-05T08:00:00Z,system,4500000433,bb468112-b8da-577b-8a64-e0f89be5b8ff,5528724a-ec45-5c0d-ac18-8666390c638c,9e1c4686-2f34-5912-ad37-81df9a7a3278,2025-12-05,2026-02-02,COMPLETED,EUR,62306.34,12461.27,74767.61,Z060,CPT,0737d81c-800f-585f-8a81-5742f5aa93a6,2025-12-08T08:00:00Z,Quarterly replenishment
