ID,createdAt,createdBy,modifiedAt,modifiedBy,requisitionNumber,requester_ID,plant_ID,requestDate,requiredDate,status,priority,justification,estimatedValue,currency_code
228779cd-8ca8-54bf-a653-f2b830629344,2025-10-21T08:00:00Z,system,2025-10-21T08:00:00Z,system,PR0000000249,605855ea-5571-58a5-9ec3-f66b7ecc340e,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2025-10-21,2025-11-13,APPROVED,HIGH,Production material replenishment,170459.50,EUR
4236982c-ff94-53cd-afe7-a6293866987b,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,PR0000000250,e662820d-e3c6-5611-bb97-4b7844a2920f,5528724a-ec45-5c0d-ac18-8666390c638c,2026-03-31,2026-05-19,SUBMITTED,HIGH,Safety stock replenishment,38441.14,EUR
60dbda5a-4fc2-5940-85f3-db1584b53790,2026-03-27T08:00:00Z,system,2026-03-27T08:00:00Z,system,PR0000000251,95f6a497-057c-520f-982f-8724d95bc2f7,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-03-27,2026-05-27,ORDERED,NORMAL,Production material replenishment,28213.88,EUR
5663d21d-ffbf-5f52-9e4f-8e3b8b7f7fa9,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,PR0000000252,95f6a497-057c-520f-982f-8724d95bc2f7,5528724a-ec45-5c0d-ac18-8666390c638c,2025-10-14,2025-12-14,APPROVED,HIGH,Safety stock replenishment,106069.30,EUR
ab5fe605-8749-55a9-9361-c6864b27a750,2025-09-10T08:00:00Z,system,2025-09-10T08:00:00Z,system,PR0000000253,e1c1d5bd-6452-5e7c-9911-1b5d499df0eb,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2025-09-10,2025-11-22,SUBMITTED,NORMAL,Production material replenishment,291621.35,EUR
7af3b9a4-02c7-5957-8f9d-f869f9f07b6b,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,PR0000000254,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,51ca2c43-9865-5eed-88e1-7efd0be651e9,2025-10-08,2025-11-27,DRAFT,NORMAL,Replacement of worn equipment,48167.25,EUR
2fd76c99-fa67-5d65-814a-ccc8aa832596,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,PR0000000255,784d909a-03fe-5442-985a-f87c223ba14e,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2025-10-08,2025-12-01,COMPLETED,URGENT,Replacement of worn equipment,395460.50,EUR
2956bd95-26ea-594d-9173-3f213feeafd7,2026-04-28T08:00:00Z,system,2026-04-28T08:00:00Z,system,PR0000000256,4b293d94-100e-5c47-9833-e5ff185c7eba,521489a3-799d-50a5-9448-eeaa409714d1,2026-04-28,2026-06-03,SUBMITTED,HIGH,Safety stock replenishment,251342.02,EUR
e7ab60e6-9003-5d2d-ad45-eac48803aab1,2026-06-15T08:00:00Z,system,2026-06-15T08:00:00Z,system,PR0000000257,bf01dabf-7f6b-5183-895b-36a5584e7d8d,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-06-15,2026-07-22,DRAFT,HIGH,Safety stock replenishment,647162.00,EUR
47973e18-03ac-581d-904b-83f993c9e06e,2026-02-27T08:00:00Z,system,2026-02-27T08:00:00Z,system,PR0000000258,b0f0219c-497a-5b5a-8247-64bb9744b592,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-02-27,2026-05-09,ORDERED,HIGH,Warehouse stock below reorder point,173508.00,EUR
37830eec-16db-5380-9175-ebab7320e2b4,2026-04-10T08:00:00Z,system,2026-04-10T08:00:00Z,system,PR0000000259,f498e444-d003-5465-be1a-1aeedde95ca3,cb89079f-b137-594d-b7f6-f3803900b013,2026-04-10,2026-06-02,ORDERED,LOW,Safety stock replenishment,20256.90,EUR
84187c10-a768-55fb-baf5-ce13fff497e1,2026-04-17T08:00:00Z,system,2026-04-17T08:00:00Z,system,PR0000000260,deb3fb29-3383-5c3d-9343-4b0681551f8f,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2026-04-17,2026-05-23,SUBMITTED,NORMAL,Scheduled maintenance requirement,492410.00,EUR
e593bd1e-f2a4-5dca-a8bc-552e255f4a2f,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,PR0000000261,7c801ba4-5463-5410-bdfc-fb9770b2a7c7,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-11-04,2026-01-13,ORDERED,URGENT,Safety stock replenishment,279877.45,EUR
4f330594-0c44-5aea-81fd-7b9cac740aff,2025-10-28T08:00:00Z,system,2025-10-28T08:00:00Z,system,PR0000000262,e662820d-e3c6-5611-bb97-4b7844a2920f,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2025-10-28,2025-12-08,APPROVED,NORMAL,Production material replenishment,4210.88,EUR
dc93263c-5a70-58f6-9455-0978de019588,2025-11-10T08:00:00Z,system,2025-11-10T08:00:00Z,system,PR0000000263,a3376a3d-c7f1-544e-97d1-f19074988bc2,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2025-11-10,2026-01-16,APPROVED,NORMAL,New project demand,577980.19,EUR
ef0604d4-cd28-59ed-a749-7412830c0162,2026-05-15T08:00:00Z,system,2026-05-15T08:00:00Z,system,PR0000000264,f4bfe1cc-a9ff-5838-84b3-8d0b8a482a8d,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-05-15,2026-07-06,ORDERED,NORMAL,Warehouse stock below reorder point,17942.25,EUR
d4834053-21e7-5656-8a47-c2c6a10dece2,2026-06-17T08:00:00Z,system,2026-06-17T08:00:00Z,system,PR0000000265,78f316cf-bc76-5bab-9068-b36833d8b019,3cab26fd-f62f-5970-ad42-c321a067cf36,2026-06-17,2026-08-06,APPROVED,NORMAL,Safety stock replenishment,210289.85,EUR
8b8e884a-36c9-57af-bfe1-5aef9ec4d3f7,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,PR0000000266,d778b989-a675-5d3f-8009-55dfeceec6f9,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2026-01-08,2026-02-06,COMPLETED,NORMAL,Production material replenishment,213030.00,EUR
fa39ca5e-62de-5887-a1b1-ae6d2f5e3152,2026-03-12T08:00:00Z,system,2026-03-12T08:00:00Z,system,PR0000000267,a8900ba9-a076-5a48-8859-1f3fc1e76071,89693957-df41-5038-b06b-8fcd13674f65,2026-03-12,2026-03-28,COMPLETED,NORMAL,Safety stock replenishment,259884.00,EUR
77334a17-03f1-50d6-8656-0798557f8398,2026-05-01T08:00:00Z,system,2026-05-01T08:00:00Z,system,PR0000000268,a8900ba9-a076-5a48-8859-1f3fc1e76071,cb89079f-b137-594d-b7f6-f3803900b013,2026-05-01,2026-06-04,COMPLETED,URGENT,Warehouse stock below reorder point,496237.90,EUR
ce8f8b05-5937-5172-abc9-1d8944156682,2025-12-21T08:00:00Z,system,2025-12-21T08:00:00Z,system,PR0000000269,762dab21-f406-51e5-938f-353039145619,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2025-12-21,2026-02-28,APPROVED,HIGH,Production material replenishment,96080.80,EUR
7206a850-c377-53a0-8e35-9076c6b9b20a,2026-03-28T08:00:00Z,system,2026-03-28T08:00:00Z,system,PR0000000270,95f6a497-057c-520f-982f-8724d95bc2f7,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2026-03-28,2026-04-14,APPROVED,NORMAL,Scheduled maintenance requirement,156985.77,EUR
3c104df3-6037-5cec-a72e-1b3fa39500ea,2025-11-21T08:00:00Z,system,2025-11-21T08:00:00Z,system,PR0000000271,8e723945-6a6c-5803-a42e-c1347adfc586,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-11-21,2025-12-11,SUBMITTED,NORMAL,Warehouse stock below reorder point,114804.73,EUR
d0ab0682-8e73-5e56-a782-0f2f8ff86c54,2025-12-27T08:00:00Z,system,2025-12-27T08:00:00Z,system,PR0000000272,a8900ba9-a076-5a48-8859-1f3fc1e76071,e294ac9d-bd77-5078-ba31-f74bebb60488,2025-12-27,2026-01-16,REJECTED,NORMAL,Production material replenishment,189715.50,EUR
198af9a6-5f81-50b3-b31f-eec39175d1da,2025-11-07T08:00:00Z,system,2025-11-07T08:00:00Z,system,PR0000000273,0255ba35-0950-5277-a59b-8411b6134ea7,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-11-07,2025-12-10,APPROVED,NORMAL,Replacement of worn equipment,53219.94,EUR
61a5dd7e-f7c4-554f-9715-84fe9ab8676e,2026-03-18T08:00:00Z,system,2026-03-18T08:00:00Z,system,PR0000000274,113128ae-1f79-5f39-8c07-f3d07a663bae,cb89079f-b137-594d-b7f6-f3803900b013,2026-03-18,2026-04-26,APPROVED,HIGH,Safety stock replenishment,313134.36,EUR
c87028f8-5955-5f3b-9920-bd895e763a19,2026-03-24T08:00:00Z,system,2026-03-24T08:00:00Z,system,PR0000000275,e5f6eca5-efd9-5b50-b3e2-8885e65c411d,3e8df789-1fad-5f45-9e4e-ae08a2240191,2026-03-24,2026-05-08,APPROVED,NORMAL,Safety stock replenishment,31114.75,EUR
eecb24ee-34d3-55b9-bbe1-7c0787962fb4,2026-01-20T08:00:00Z,system,2026-01-20T08:00:00Z,system,PR0000000276,362bb051-fb3b-5a89-9979-8640133ad18b,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-01-20,2026-03-21,APPROVED,NORMAL,Production material replenishment,36012.00,EUR
ea07a3e7-5f5b-5b6a-9013-df24877c7552,2026-04-29T08:00:00Z,system,2026-04-29T08:00:00Z,system,PR0000000277,f498e444-d003-5465-be1a-1aeedde95ca3,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-04-29,2026-05-11,COMPLETED,NORMAL,Production material replenishment,88780.50,EUR
e6a4c1e2-1d48-5928-82cd-e7b321a46c0a,2026-06-07T08:00:00Z,system,2026-06-07T08:00:00Z,system,PR0000000278,8758fdc7-b73d-58da-9847-91a91303126e,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-06-07,2026-07-06,COMPLETED,NORMAL,Safety stock replenishment,2199.00,EUR
b70de9ad-da3e-5002-a8b4-c72e0ff4504d,2026-06-10T08:00:00Z,system,2026-06-10T08:00:00Z,system,PR0000000279,e1c1d5bd-6452-5e7c-9911-1b5d499df0eb,cb89079f-b137-594d-b7f6-f3803900b013,2026-06-10,2026-07-30,COMPLETED,NORMAL,New project demand,1779.00,EUR
62c4ef2c-8dc7-51bc-9fbc-45c6586a2d5a,2026-02-28T08:00:00Z,system,2026-02-28T08:00:00Z,system,PR0000000280,b1735819-2eef-5011-9b5e-702716ea62f0,89693957-df41-5038-b06b-8fcd13674f65,2026-02-28,2026-04-06,COMPLETED,NORMAL,Warehouse stock below reorder point,17485.80,EUR
c6282149-1efa-57ba-8169-9a6bd0ac45bc,2025-10-06T08:00:00Z,system,2025-10-06T08:00:00Z,system,PR0000000281,362bb051-fb3b-5a89-9979-8640133ad18b,26221d5e-2e66-5ea9-8c4d-30720ed59583,2025-10-06,2025-12-15,COMPLETED,NORMAL,Production material replenishment,35996.25,EUR
2d41b3d2-a4af-5ffb-9077-0b33be1c35ae,2026-07-11T08:00:00Z,system,2026-07-11T08:00:00Z,system,PR0000000282,40fc93b9-abcc-5006-b3bc-584cd180694b,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2026-07-11,2026-07-25,APPROVED,LOW,Replacement of worn equipment,55772.25,EUR
8d0554c5-3170-587e-aa13-75c125326912,2026-01-04T08:00:00Z,system,2026-01-04T08:00:00Z,system,PR0000000283,78f316cf-bc76-5bab-9068-b36833d8b019,3cab26fd-f62f-5970-ad42-c321a067cf36,2026-01-04,2026-02-26,APPROVED,NORMAL,Production material replenishment,222353.50,EUR
aaf5806b-f690-54fd-a55a-1bcf2cf8525d,2025-10-25T08:00:00Z,system,2025-10-25T08:00:00Z,system,PR0000000284,57cf31ec-d7cf-5584-9b14-2581623c3089,51ca2c43-9865-5eed-88e1-7efd0be651e9,2025-10-25,2025-12-21,ORDERED,HIGH,Scheduled maintenance requirement,372329.55,EUR
82a4d8fd-cbe6-5fdd-9c30-4722937e07e4,2026-03-20T08:00:00Z,system,2026-03-20T08:00:00Z,system,PR0000000285,30b1e0cc-485f-52e5-bea8-33b1020594c2,5528724a-ec45-5c0d-ac18-8666390c638c,2026-03-20,2026-03-29,ORDERED,HIGH,Replacement of worn equipment,373333.60,EUR
44503875-35fa-57a6-aee3-a89c3430604d,2026-05-18T08:00:00Z,system,2026-05-18T08:00:00Z,system,PR0000000286,5f639525-25c5-54fa-aa87-ccfe5b39776a,89693957-df41-5038-b06b-8fcd13674f65,2026-05-18,2026-07-04,COMPLETED,HIGH,Replacement of worn equipment,87665.90,EUR
e3caf386-d64b-5511-bb3d-776d36061292,2026-05-14T08:00:00Z,system,2026-05-14T08:00:00Z,system,PR0000000287,749e799d-dc59-5571-b15c-7d9bf9c77752,cb89079f-b137-594d-b7f6-f3803900b013,2026-05-14,2026-05-28,ORDERED,NORMAL,Safety stock replenishment,8427.00,EUR
b25c8148-fb02-5b0f-964e-71b974cea33a,2026-02-21T08:00:00Z,system,2026-02-21T08:00:00Z,system,PR0000000288,c6e566c4-5c48-598a-9eaf-6624035417aa,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-02-21,2026-05-07,REJECTED,LOW,Warehouse stock below reorder point,47759.10,EUR
3ffe079f-0e74-50aa-a2a7-64788daeac0b,2025-12-16T08:00:00Z,system,2025-12-16T08:00:00Z,system,PR0000000289,0255ba35-0950-5277-a59b-8411b6134ea7,87cb6569-bd40-5e24-8586-da21fbea3a81,2025-12-16,2026-02-18,SUBMITTED,HIGH,Replacement of worn equipment,258823.40,EUR
2b52d616-c9e8-51ad-93fb-7f939f5e31d6,2026-01-30T08:00:00Z,system,2026-01-30T08:00:00Z,system,PR0000000290,24356e6d-8de5-5316-88e3-702cdfd23228,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-01-30,2026-04-02,COMPLETED,NORMAL,Production material replenishment,3181.00,EUR
e67eeff0-077d-5c65-a6a7-9cc4074a3a0c,2026-04-20T08:00:00Z,system,2026-04-20T08:00:00Z,system,PR0000000291,8758fdc7-b73d-58da-9847-91a91303126e,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2026-04-20,2026-05-11,CANCELLED,NORMAL,Scheduled maintenance requirement,390939.00,EUR
b09df2d7-4f8e-5bda-a047-14b335670d35,2025-12-30T08:00:00Z,system,2025-12-30T08:00:00Z,system,PR0000000292,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,329ee744-d62e-5fc4-a06d-cd6019444aa8,2025-12-30,2026-01-18,APPROVED,NORMAL,Safety stock replenishment,60917.93,EUR
390320d4-1449-57da-bba6-1ff92e37b62d,2026-03-02T08:00:00Z,system,2026-03-02T08:00:00Z,system,PR0000000293,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,3cab26fd-f62f-5970-ad42-c321a067cf36,2026-03-02,2026-03-18,COMPLETED,URGENT,Replacement of worn equipment,180614.58,EUR
697a4934-fd17-5f83-a953-e4cc367550fd,2025-12-05T08:00:00Z,system,2025-12-05T08:00:00Z,system,PR0000000294,362bb051-fb3b-5a89-9979-8640133ad18b,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2025-12-05,2025-12-29,ORDERED,NORMAL,Scheduled maintenance requirement,60601.65,EUR
c868a4e9-b813-59ee-b127-a2cc25c1f1ca,2025-12-06T08:00:00Z,system,2025-12-06T08:00:00Z,system,PR0000000295,a8900ba9-a076-5a48-8859-1f3fc1e76071,3e8df789-1fad-5f45-9e4e-ae08a2240191,2025-12-06,2025-12-25,SUBMITTED,HIGH,Scheduled maintenance requirement,3486.00,EUR
1b36c3dd-a9f3-514a-8fb8-167c9df5095a,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,PR0000000296,362bb051-fb3b-5a89-9979-8640133ad18b,261d0783-3954-5ee6-baf2-f9e37bbb725b,2025-11-04,2025-11-21,REJECTED,LOW,Safety stock replenishment,103013.37,EUR
c173bd50-4eb2-5b77-a967-b21888620719,2026-03-08T08:00:00Z,system,2026-03-08T08:00:00Z,system,PR0000000297,d14b0728-f72c-5fc0-a4ba-8ff48ceaa3cc,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-03-08,2026-04-13,DRAFT,NORMAL,Production material replenishment,1266.40,EUR
54048425-1167-51ce-b09a-c25486b4da08,2025-11-26T08:00:00Z,system,2025-11-26T08:00:00Z,system,PR0000000298,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-11-26,2025-12-27,APPROVED,NORMAL,Production material replenishment,23191.68,EUR
88a700fb-893f-5485-8a02-5fc889cedf6a,2025-11-23T08:00:00Z,system,2025-11-23T08:00:00Z,system,PR0000000299,cbe963d2-a4e6-5ec1-a15f-948ff5630895,d425a94e-8ac6-50ba-81e4-27a328a21379,2025-11-23,2026-01-18,APPROVED,NORMAL,Production material replenishment,38071.81,EUR
8582f5e9-5125-5ffb-9978-d93c651fc8dd,2026-05-15T08:00:00Z,system,2026-05-15T08:00:00Z,system,PR0000000300,4e5e44a7-230a-5238-af8a-6363cf5be42b,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-05-15,2026-07-01,APPROVED,NORMAL,Scheduled maintenance requirement,197180.50,EUR
beef5221-9289-56f1-8642-d7c7204c9fa3,2025-09-17T08:00:00Z,system,2025-09-17T08:00:00Z,system,PR0000000301,605855ea-5571-58a5-9ec3-f66b7ecc340e,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-09-17,2025-10-04,COMPLETED,NORMAL,Safety stock replenishment,74567.00,EUR
adea9928-849e-5d3f-8dc6-d4e40e81e946,2026-06-12T08:00:00Z,system,2026-06-12T08:00:00Z,system,PR0000000302,f2241022-edb7-5025-96ee-391d1dcaca23,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2026-06-12,2026-06-23,REJECTED,NORMAL,New project demand,2950.70,EUR
a21be3ea-4ccf-5416-9d80-a82d1c2a846e,2026-06-18T08:00:00Z,system,2026-06-18T08:00:00Z,system,PR0000000303,d14b0728-f72c-5fc0-a4ba-8ff48ceaa3cc,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-06-18,2026-07-01,COMPLETED,HIGH,Production material replenishment,28713.60,EUR
de5c8165-1c59-5944-a655-c01fc90d860c,2026-02-15T08:00:00Z,system,2026-02-15T08:00:00Z,system,PR0000000304,0255ba35-0950-5277-a59b-8411b6134ea7,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2026-02-15,2026-03-03,SUBMITTED,NORMAL,Warehouse stock below reorder point,199329.58,EUR
37c971d7-228d-54ef-bafe-d0afb64e3188,2026-07-21T08:00:00Z,system,2026-07-21T08:00:00Z,system,PR0000000305,0a9b9cf2-8c50-54fd-b243-53899f77bb55,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-07-21,2026-08-15,APPROVED,HIGH,Replacement of worn equipment,52059.70,EUR
c199a887-4dcf-5165-ac89-a24a3a1688d3,2025-10-10T08:00:00Z,system,2025-10-10T08:00:00Z,system,PR0000000306,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2025-10-10,2025-11-05,APPROVED,NORMAL,Replacement of worn equipment,567122.78,EUR
0367865e-17bf-5abd-8bef-c34dac3ea24d,2026-06-19T08:00:00Z,system,2026-06-19T08:00:00Z,system,PR0000000307,bf33aee2-e9ef-5847-9fa5-474024f30610,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2026-06-19,2026-08-24,CANCELLED,NORMAL,Production material replenishment,78964.90,EUR
693e3cef-0c56-5ebe-9fbe-3d23a6da02b5,2025-09-19T08:00:00Z,system,2025-09-19T08:00:00Z,system,PR0000000308,f2241022-edb7-5025-96ee-391d1dcaca23,87cb6569-bd40-5e24-8586-da21fbea3a81,2025-09-19,2025-11-23,SUBMITTED,NORMAL,Warehouse stock below reorder point,553928.50,EUR
12590b02-4448-5e9f-ac38-caee8e81c8b8,2026-01-27T08:00:00Z,system,2026-01-27T08:00:00Z,system,PR0000000309,0255ba35-0950-5277-a59b-8411b6134ea7,5528724a-ec45-5c0d-ac18-8666390c638c,2026-01-27,2026-04-08,APPROVED,NORMAL,Production material replenishment,936550.50,EUR
bdb30f46-6bdc-5393-8649-eacd1f2c758b,2026-03-05T08:00:00Z,system,2026-03-05T08:00:00Z,system,PR0000000310,d778b989-a675-5d3f-8009-55dfeceec6f9,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-03-05,2026-04-09,CANCELLED,LOW,Production material replenishment,207510.19,EUR
5abb8227-c7db-55df-8ac1-38a8392c21d7,2025-11-15T08:00:00Z,system,2025-11-15T08:00:00Z,system,PR0000000311,13784956-f498-5534-9b07-21147167cebb,d425a94e-8ac6-50ba-81e4-27a328a21379,2025-11-15,2026-01-21,APPROVED,NORMAL,Safety stock replenishment,119585.90,EUR
da464949-e245-5ec7-8f0d-e621a1ef0c68,2026-05-07T08:00:00Z,system,2026-05-07T08:00:00Z,system,PR0000000312,e5f6eca5-efd9-5b50-b3e2-8885e65c411d,e6d386f5-8b03-578e-aca0-68c8e68a10d1,2026-05-07,2026-06-24,DRAFT,HIGH,Warehouse stock below reorder point,15730.00,EUR
c99c4c31-1232-5157-b9e1-ae7ecbb7d72f,2025-11-15T08:00:00Z,system,2025-11-15T08:00:00Z,system,PR0000000313,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,261d0783-3954-5ee6-baf2-f9e37bbb725b,2025-11-15,2025-12-12,SUBMITTED,NORMAL,Scheduled maintenance requirement,3340.88,EUR
b3c11d2b-fd6a-573a-b6f8-8861451dbdb2,2025-09-17T08:00:00Z,system,2025-09-17T08:00:00Z,system,PR0000000314,b519a3ff-3161-5685-8e6b-9063483eb30b,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2025-09-17,2025-11-24,COMPLETED,NORMAL,Production material replenishment,12617.35,EUR
6c6d6cdb-df45-5424-8744-ed67126dd147,2026-07-24T08:00:00Z,system,2026-07-24T08:00:00Z,system,PR0000000315,cefdb85d-21f5-5088-a003-5d620b4dd94d,51ca2c43-9865-5eed-88e1-7efd0be651e9,2026-07-24,2026-09-06,ORDERED,HIGH,Scheduled maintenance requirement,850.30,EUR
602877aa-f62b-5b14-bb40-4c079dc6fc52,2025-09-25T08:00:00Z,system,2025-09-25T08:00:00Z,system,PR0000000316,e7550e96-a024-5ec6-9a52-a71b05d83aca,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2025-09-25,2025-11-05,COMPLETED,URGENT,Scheduled maintenance requirement,490904.50,EUR
7e6e6b23-ef20-5d74-ae5b-692f17bd3ecc,2026-05-06T08:00:00Z,system,2026-05-06T08:00:00Z,system,PR0000000317,23c98543-9d7c-54ac-9fcb-107847fc2c70,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-05-06,2026-06-21,ORDERED,NORMAL,Production material replenishment,15451.21,EUR
b0415a03-c3a1-5f15-a8b5-264422492ee0,2026-04-05T08:00:00Z,system,2026-04-05T08:00:00Z,system,PR0000000318,362bb051-fb3b-5a89-9979-8640133ad18b,cb89079f-b137-594d-b7f6-f3803900b013,2026-04-05,2026-05-16,COMPLETED,HIGH,Replacement of worn equipment,154528.41,EUR
1d0dd27b-714c-59dc-9a55-2fa7c0a714e7,2025-11-23T08:00:00Z,system,2025-11-23T08:00:00Z,system,PR0000000319,113128ae-1f79-5f39-8c07-f3d07a663bae,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-11-23,2026-01-07,APPROVED,HIGH,New project demand,354.14,EUR
77db41c2-1fb3-5f7c-92c9-8aed306aa8cf,2025-11-17T08:00:00Z,system,2025-11-17T08:00:00Z,system,PR0000000320,f4bfe1cc-a9ff-5838-84b3-8d0b8a482a8d,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2025-11-17,2026-01-22,APPROVED,NORMAL,Safety stock replenishment,156988.10,EUR
6adb3706-9e33-54c6-92eb-c41718586d6d,2026-01-26T08:00:00Z,system,2026-01-26T08:00:00Z,system,PR0000000321,e7550e96-a024-5ec6-9a52-a71b05d83aca,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2026-01-26,2026-04-09,DRAFT,NORMAL,Scheduled maintenance requirement,296974.86,EUR
8e2b9bae-23b1-50cb-86f6-8305a4366096,2025-09-16T08:00:00Z,system,2025-09-16T08:00:00Z,system,PR0000000322,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-09-16,2025-10-13,APPROVED,HIGH,Replacement of worn equipment,158388.21,EUR
c2a014c3-0d9a-520d-9415-b51ff296f9dd,2025-11-25T08:00:00Z,system,2025-11-25T08:00:00Z,system,PR0000000323,0255ba35-0950-5277-a59b-8411b6134ea7,261d0783-3954-5ee6-baf2-f9e37bbb725b,2025-11-25,2026-01-10,REJECTED,HIGH,Scheduled maintenance requirement,126733.30,EUR
85a03c2a-4b83-5252-ab71-e7bcee4604ca,2026-06-27T08:00:00Z,system,2026-06-27T08:00:00Z,system,PR0000000324,f00a2c4c-64cd-5064-b954-6cdd3ff4da8f,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-06-27,2026-07-19,SUBMITTED,NORMAL,Safety stock replenishment,63285.75,EUR
a1f6865f-1473-5ef8-b535-ef84a85ee383,2026-07-26T08:00:00Z,system,2026-07-26T08:00:00Z,system,PR0000000325,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-07-26,2026-10-06,APPROVED,LOW,Replacement of worn equipment,31071.50,EUR
011abaae-9043-56f2-99fa-ecf406fcd2b5,2025-12-27T08:00:00Z,system,2025-12-27T08:00:00Z,system,PR0000000326,4e216c0a-c972-5f8b-9c46-6350e9b7fcd3,cb89079f-b137-594d-b7f6-f3803900b013,2025-12-27,2026-01-16,APPROVED,NORMAL,Warehouse stock below reorder point,192701.42,EUR
c3ab929d-045b-5b3a-b384-e5dae1675e28,2025-09-12T08:00:00Z,system,2025-09-12T08:00:00Z,system,PR0000000327,9566bb19-9176-52c9-8eea-1c1f82d4a01b,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-09-12,2025-11-05,COMPLETED,LOW,Safety stock replenishment,24675.97,EUR
2c0676f6-8bb9-55d7-a0bc-03b180926b36,2026-07-26T08:00:00Z,system,2026-07-26T08:00:00Z,system,PR0000000328,40fc93b9-abcc-5006-b3bc-584cd180694b,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-07-26,2026-09-15,COMPLETED,HIGH,New project demand,45466.55,EUR
e6434e2c-87fa-5aed-a92e-99315bdd6e97,2026-03-01T08:00:00Z,system,2026-03-01T08:00:00Z,system,PR0000000329,4e5e44a7-230a-5238-af8a-6363cf5be42b,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2026-03-01,2026-05-10,SUBMITTED,HIGH,Scheduled maintenance requirement,1400.50,EUR
eb2ddda7-0572-5429-a2a7-f96c849fdfca,2025-11-08T08:00:00Z,system,2025-11-08T08:00:00Z,system,PR0000000330,bf01dabf-7f6b-5183-895b-36a5584e7d8d,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2025-11-08,2025-12-22,COMPLETED,URGENT,Scheduled maintenance requirement,443909.65,EUR
6a592f19-18ff-592b-a75f-a326748fc805,2025-10-23T08:00:00Z,system,2025-10-23T08:00:00Z,system,PR0000000331,3ff49664-5bf3-5a7a-831a-b66f133487c8,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2025-10-23,2025-11-13,ORDERED,NORMAL,Production material replenishment,151918.90,EUR
